edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	NA	NA	0	0	0	0
05-09	NA	NA	0	0	0	0
10-14	NA	NA	0	0	0	0
15-19	NA	NA	0	0	0	0
20-24	Female	Capecitabine	0	3e-04	6e-04	2
25-29	NA	NA	0	0	0	0
30-34	Female	Capecitabine	0	0.0039	0.005	27
35-39	Female	Capecitabine	0	0.0077	0.0088	52
40-44	Female	Capecitabine	0	0.0127	0.0149	85
45-49	Female	Capecitabine	4e-04	0.0157	0.0197	104
50-54	Female	Capecitabine	2e-04	0.0256	0.0308	155
55-59	Female	Capecitabine	2e-04	0.037	0.0424	202
60-64	Female	Capecitabine	0.0015	0.041	0.0464	213
65-69	Female	Capecitabine	9e-04	0.0477	0.052	219
70-74	Female	Capecitabine	0.001	0.057	0.0646	253
75-79	Female	Capecitabine	0.0022	0.0753	0.084	300
80-84	Female	Capecitabine	0.0019	0.0679	0.0751	239
85-89	Female	Capecitabine	0.0016	0.0324	0.036	91
>90	Female	Capecitabine	0	0.0079	0.0079	12
