edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Biperiden	0	0.0039	0.0039	3
05-09	Male	Biperiden	0.0017	0.009	0.0096	17
10-14	Male	Biperiden	0.0038	0.0278	0.0301	79
15-19	Male	Biperiden	0.0235	0.1444	0.1525	435
20-24	Male	Biperiden	0.035	0.2389	0.2492	747
25-29	Male	Biperiden	0.036	0.2809	0.2922	1087
30-34	Male	Biperiden	0.0486	0.3213	0.3344	1584
35-39	Male	Biperiden	0.0581	0.3458	0.3576	1939
40-44	Male	Biperiden	0.0678	0.3605	0.371	1987
45-49	Male	Biperiden	0.0786	0.3785	0.3899	1915
50-54	Male	Biperiden	0.0801	0.3756	0.3831	1741
55-59	Male	Biperiden	0.0711	0.3191	0.3268	1392
60-64	Male	Biperiden	0.0588	0.275	0.2818	1160
65-69	Male	Biperiden	0.0477	0.2336	0.2386	901
70-74	Male	Biperiden	0.0482	0.2237	0.2287	774
75-79	Male	Biperiden	0.0488	0.2221	0.2246	640
80-84	Male	Biperiden	0.0414	0.215	0.2182	485
85-89	Male	Biperiden	0.0426	0.2118	0.2172	321
>90	Male	Biperiden	0.047	0.2264	0.2323	158
