edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	NA	NA	0	0	0	0
05-09	Male	Sotalol	0	0.0011	0.0011	2
10-14	Male	Sotalol	0	4e-04	8e-04	2
15-19	Male	Sotalol	0.0014	0.0039	0.0049	14
20-24	Male	Sotalol	0.001	0.005	0.0057	17
25-29	Male	Sotalol	0.0013	0.004	0.0056	21
30-34	Male	Sotalol	0.0013	0.0051	0.0068	32
35-39	Male	Sotalol	0.0028	0.0101	0.0109	59
40-44	Male	Sotalol	0.0022	0.0147	0.0166	89
45-49	Male	Sotalol	0.0029	0.0195	0.023	113
50-54	Male	Sotalol	0.0075	0.0352	0.0394	179
55-59	Male	Sotalol	0.0099	0.0533	0.0554	236
60-64	Male	Sotalol	0.0177	0.0926	0.0969	399
65-69	Male	Sotalol	0.031	0.1247	0.1292	488
70-74	Male	Sotalol	0.0331	0.1433	0.1469	497
75-79	Male	Sotalol	0.0397	0.1565	0.1646	469
80-84	Male	Sotalol	0.0315	0.1359	0.1399	311
85-89	Male	Sotalol	0.0291	0.1049	0.1062	157
>90	Male	Sotalol	0.0191	0.0632	0.0661	45
