edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Sufentanil	0	0	0	0
05-09	Female	Sufentanil	0	0	0	0
10-14	Female	Sufentanil	0	0	0	0
15-19	Female	Sufentanil	0	0	0	0
20-24	Female	Sufentanil	0	0.0451297480255735	0.0451297480255735	6
25-29	Female	Sufentanil	0	0.0129794276072425	0.0129794276072425	2
30-34	Female	Sufentanil	0	0.0515350069940367	0.0515350069940367	7
35-39	Female	Sufentanil	0	0.0595187484057478	0.0595187484057478	7
40-44	Female	Sufentanil	0	0.0613622417672326	0.0613622417672326	6
45-49	Female	Sufentanil	0	0.0877535101404056	0.0877535101404056	9
50-54	Female	Sufentanil	0	0.073875704127805	0.073875704127805	8
55-59	Female	Sufentanil	0	0.11371588523443	0.11371588523443	13
60-64	Female	Sufentanil	0	0.203590597816028	0.203590597816028	22
65-69	Female	Sufentanil	0	0.235215053763441	0.235215053763441	21
70-74	Female	Sufentanil	0	0.158478605388273	0.158478605388273	10
75-79	Female	Sufentanil	0	0.0661084178052005	0.0661084178052005	3
80-84	Female	Sufentanil	0	0.0301841231512225	0.0301841231512225	1
85-89	Female	Sufentanil	0	0.0442477876106195	0.0442477876106195	1
>90	Female	Sufentanil	0	0	0	0
