edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	NA	NA	0	0	0	0
05-09	NA	NA	0	0	0	0
10-14	Male	Rivastigmine	0	0	4e-04	1
15-19	NA	NA	0	0	0	0
20-24	Male	Rivastigmine	3e-04	7e-04	7e-04	2
25-29	NA	NA	0	0	0	0
30-34	Male	Rivastigmine	0	2e-04	2e-04	1
35-39	Male	Rivastigmine	6e-04	0.0011	0.0013	7
40-44	Male	Rivastigmine	9e-04	0.0022	0.0026	14
45-49	Male	Rivastigmine	0.0016	0.0031	0.0045	22
50-54	Male	Rivastigmine	0.0022	0.0077	0.0095	43
55-59	Male	Rivastigmine	0.0101	0.027	0.0293	125
60-64	Male	Rivastigmine	0.027	0.0644	0.069	284
65-69	Male	Rivastigmine	0.0601	0.1591	0.1729	653
70-74	Male	Rivastigmine	0.1563	0.4225	0.4497	1522
75-79	Male	Rivastigmine	0.3527	0.9419	0.9914	2825
80-84	Male	Rivastigmine	0.6608	1.74	1.8228	4052
85-89	Male	Rivastigmine	0.8161	2.0659	2.1681	3204
>90	Male	Rivastigmine	0.7379	1.6125	1.6611	1130
