edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Testosterone	0	0.0014	0.0014	1
05-09	Female	Testosterone	0	6e-04	6e-04	1
10-14	Female	Testosterone	0	4e-04	0.0061	15
15-19	Female	Testosterone	0	0.0347	0.0634	190
20-24	Female	Testosterone	0	0.0271	0.053	190
25-29	Female	Testosterone	0	0.0136	0.0251	113
30-34	Female	Testosterone	0	0.0108	0.018	98
35-39	Female	Testosterone	2e-04	0.0129	0.0236	139
40-44	Female	Testosterone	0	0.0153	0.0216	123
45-49	Female	Testosterone	0	0.0083	0.0102	54
50-54	Female	Testosterone	0	0.0135	0.0159	80
55-59	Female	Testosterone	4e-04	0.0149	0.0195	93
60-64	Female	Testosterone	2e-04	0.0129	0.014	64
65-69	Female	Testosterone	0	0.0128	0.0135	57
70-74	Female	Testosterone	3e-04	0.0079	0.0082	32
75-79	Female	Testosterone	3e-04	0.0073	0.0076	27
80-84	Female	Testosterone	0	0.0047	0.0047	15
85-89	Female	Testosterone	0	0.0055	0.0063	16
>90	Female	Testosterone	0	0.0066	0.0072	11
