edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Paclitaxel	0	0	0	0
05-09	Female	Paclitaxel	0	0	0	0
10-14	Female	Paclitaxel	0	0	0	0
15-19	Female	Paclitaxel	0	0	0	0
20-24	Female	Paclitaxel	0	0.00752162467092892	0.00752162467092892	1
25-29	Female	Paclitaxel	0	0	0	0
30-34	Female	Paclitaxel	0.0147242877125819	0.0441728631377457	0.0441728631377457	6
35-39	Female	Paclitaxel	0.00850267834367826	0.0425133917183913	0.0425133917183913	5
40-44	Female	Paclitaxel	0.0102270402945388	0.112497443239926	0.112497443239926	11
45-49	Female	Paclitaxel	0.0195007800312012	0.136505460218409	0.136505460218409	14
50-54	Female	Paclitaxel	0.0184689260319512	0.193923723335488	0.193923723335488	21
55-59	Female	Paclitaxel	0.00874737578726382	0.218684394681596	0.218684394681596	25
60-64	Female	Paclitaxel	0.0462705904127337	0.351656487136776	0.351656487136776	38
65-69	Female	Paclitaxel	0.0448028673835125	0.324820788530466	0.324820788530466	29
70-74	Female	Paclitaxel	0.0316957210776545	0.221870047543582	0.221870047543582	14
75-79	Female	Paclitaxel	0.0220361392684002	0.154252974878801	0.154252974878801	7
80-84	Female	Paclitaxel	0.0603682463024449	0.150920615756112	0.150920615756112	5
85-89	Female	Paclitaxel	0	0	0	0
>90	Female	Paclitaxel	0	0	0	0
