edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Griseofulvin	0	0.196957348546591	0.509372453137734	75
05-09	Female	Griseofulvin	0	0.111172873818788	0.422456920511395	38
10-14	Female	Griseofulvin	0	0.110415899889584	0.196294933137038	16
15-19	Female	Griseofulvin	0	0.0288295214299443	0.0576590428598885	6
20-24	Female	Griseofulvin	0	0	0	0
25-29	Female	Griseofulvin	0	0	0	0
30-34	Female	Griseofulvin	0.00736214385629095	0.00736214385629095	0.0147242877125819	2
35-39	Female	Griseofulvin	0	0.0170053566873565	0.0255080350310348	3
40-44	Female	Griseofulvin	0	0	0	0
45-49	Female	Griseofulvin	0	0.0292511700468019	0.0292511700468019	3
50-54	Female	Griseofulvin	0	0.00923446301597562	0.00923446301597562	1
55-59	Female	Griseofulvin	0	0	0.00874737578726382	1
60-64	Female	Griseofulvin	0	0	0	0
65-69	Female	Griseofulvin	0.0112007168458781	0.0112007168458781	0.0112007168458781	1
70-74	Female	Griseofulvin	0	0	0.0158478605388273	1
75-79	Female	Griseofulvin	0	0	0	0
80-84	Female	Griseofulvin	0	0	0	0
85-89	Female	Griseofulvin	0	0	0	0
>90	Female	Griseofulvin	0	0	0	0
