edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Ipratropium	0	7.41086428971439	7.50420011200299	402
05-09	Female	Ipratropium	0	3.26818327459148	3.26818327459148	102
10-14	Female	Ipratropium	0	1.98347107438017	1.98347107438017	60
15-19	Female	Ipratropium	0	1.34521313766597	1.34521313766597	77
20-24	Female	Ipratropium	0	0.950191570881226	0.950191570881226	62
25-29	Female	Ipratropium	0	1.20140163524111	1.20140163524111	72
30-34	Female	Ipratropium	0	1.17765814266487	1.17765814266487	70
35-39	Female	Ipratropium	0	1.1878868997825	1.1878868997825	71
40-44	Female	Ipratropium	0	1.27052990393554	1.27052990393554	82
45-49	Female	Ipratropium	0	1.51494093120222	1.52883947185546	110
50-54	Female	Ipratropium	0	1.33533178907208	1.33533178907208	98
55-59	Female	Ipratropium	0	1.7263025737602	1.71060891399874	109
60-64	Female	Ipratropium	0	1.44797997854844	1.44797997854844	81
65-69	Female	Ipratropium	0	1.65388302972196	1.65388302972196	69
70-74	Female	Ipratropium	0	2.56910569105691	2.50406504065041	77
75-79	Female	Ipratropium	0	2.58175559380379	2.58175559380379	60
80-84	Female	Ipratropium	0	2.81045751633987	2.81045751633987	43
85-89	Female	Ipratropium	0	2.40963855421687	2.40963855421687	20
>90	Female	Ipratropium	0	4.73372781065089	4.73372781065089	16
