edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	NA	NA	0	0	0	0
05-09	NA	NA	0	0	0	0
10-14	NA	NA	0	0	0	0
15-19	Male	Propiverine	0	4e-04	4e-04	1
20-24	Male	Propiverine	0	3e-04	0.001	3
25-29	Male	Propiverine	0	3e-04	3e-04	1
30-34	Male	Propiverine	0	6e-04	8e-04	4
35-39	Male	Propiverine	0	6e-04	0.0011	6
40-44	Male	Propiverine	0	7e-04	0.0013	7
45-49	Male	Propiverine	0	0.0016	0.002	10
50-54	Male	Propiverine	0	0.0022	0.0024	11
55-59	Male	Propiverine	0	0.0033	0.0038	16
60-64	Male	Propiverine	0	0.0058	0.0073	30
65-69	Male	Propiverine	0	0.0132	0.0135	51
70-74	Male	Propiverine	0	0.0165	0.0183	62
75-79	Male	Propiverine	0	0.0274	0.0298	85
80-84	Male	Propiverine	0	0.0193	0.0202	45
85-89	Male	Propiverine	0	0.0149	0.0162	24
>90	Male	Propiverine	0	0.0103	0.0103	7
