edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Guaifenesin	0	0.054333061668025	0.0747079597935344	11
05-09	Female	Guaifenesin	0	0.37798777098388	0.455808782657032	41
10-14	Female	Guaifenesin	0	0.503005766163661	0.564347932768985	46
15-19	Female	Guaifenesin	0	1.00903325004805	1.06669229290794	111
20-24	Female	Guaifenesin	0	1.61714930424972	1.65475742760436	220
25-29	Female	Guaifenesin	0	1.47316503342203	1.55104159906548	239
30-34	Female	Guaifenesin	0	2.01722741662372	2.12765957446809	289
35-39	Female	Guaifenesin	0	2.43176600629198	2.50829011138509	295
40-44	Female	Guaifenesin	0	2.83289016158724	2.89425240335447	283
45-49	Female	Guaifenesin	0	3.51989079563183	3.57839313572543	367
50-54	Female	Guaifenesin	0	3.85077107766183	3.91541231877366	424
55-59	Female	Guaifenesin	0	4.18999300209937	4.3037088873338	492
60-64	Female	Guaifenesin	0	4.21062372755876	4.30316490838423	465
65-69	Female	Guaifenesin	0	5.09632616487455	5.15232974910394	460
70-74	Female	Guaifenesin	0	4.91283676703645	4.9445324881141	312
75-79	Female	Guaifenesin	0	5.48699867783164	5.64125165271045	256
80-84	Female	Guaifenesin	0	6.09719287654694	6.15756112284938	204
85-89	Female	Guaifenesin	0	8.09734513274336	8.27433628318584	187
>90	Female	Guaifenesin	0	8.82749326145553	8.9622641509434	133
