edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	NA	NA	0	0	0	0
05-09	Male	Naftidrofuryl	0	6e-04	6e-04	1
10-14	NA	NA	0	0	0	0
15-19	Male	Naftidrofuryl	0	0	4e-04	1
20-24	Male	Naftidrofuryl	0	7e-04	0.001	3
25-29	Male	Naftidrofuryl	0	3e-04	5e-04	2
30-34	Male	Naftidrofuryl	0	4e-04	6e-04	3
35-39	Male	Naftidrofuryl	0	4e-04	6e-04	3
40-44	Male	Naftidrofuryl	0	0.0024	0.003	16
45-49	Male	Naftidrofuryl	0	0.0029	0.0031	15
50-54	Male	Naftidrofuryl	0	0.0088	0.0097	44
55-59	Male	Naftidrofuryl	0	0.0131	0.0131	56
60-64	Male	Naftidrofuryl	0	0.0245	0.0248	102
65-69	Male	Naftidrofuryl	0	0.0389	0.04	151
70-74	Male	Naftidrofuryl	0	0.0526	0.0541	183
75-79	Male	Naftidrofuryl	0	0.0646	0.0663	189
80-84	Male	Naftidrofuryl	0	0.072	0.0729	162
85-89	Male	Naftidrofuryl	0	0.0792	0.0805	119
>90	Male	Naftidrofuryl	0	0.0706	0.075	51
