edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Risperidone	0.0026	0.0791	0.1231	95
05-09	Male	Risperidone	0.0281	0.7423	0.9381	1667
10-14	Male	Risperidone	0.0762	1.0945	1.3666	3586
15-19	Male	Risperidone	0.0775	0.8249	1.0363	2956
20-24	Male	Risperidone	0.0717	0.5337	0.6548	1963
25-29	Male	Risperidone	0.0777	0.5258	0.626	2329
30-34	Male	Risperidone	0.088	0.5738	0.6549	3102
35-39	Male	Risperidone	0.0953	0.5986	0.6756	3663
40-44	Male	Risperidone	0.0941	0.6342	0.6981	3739
45-49	Male	Risperidone	0.09	0.6458	0.7002	3439
50-54	Male	Risperidone	0.0772	0.6007	0.6544	2974
55-59	Male	Risperidone	0.0718	0.5832	0.6193	2638
60-64	Male	Risperidone	0.0641	0.5752	0.609	2507
65-69	Male	Risperidone	0.0908	0.6559	0.6853	2588
70-74	Male	Risperidone	0.1389	0.9222	0.9556	3234
75-79	Male	Risperidone	0.273	1.5848	1.6588	4727
80-84	Male	Risperidone	0.5133	3.0203	3.1539	7011
85-89	Male	Risperidone	0.7098	4.8843	5.0839	7513
>90	Male	Risperidone	0.6806	8.317	8.7154	5929
