edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Temazepam	0	0	0	0
05-09	Male	Temazepam	0	0	0	0
10-14	Male	Temazepam	0	0	0	0
15-19	Male	Temazepam	0	0.013933398355859	0.041800195067577	3
20-24	Male	Temazepam	0	0.0292868648411188	0.0292868648411188	2
25-29	Male	Temazepam	0	0.050884111436204	0.050884111436204	4
30-34	Male	Temazepam	0	0.0130753138075314	0.0392259414225941	3
35-39	Male	Temazepam	0	0.0559832050384885	0.0699790062981106	5
40-44	Male	Temazepam	0	0.0741179958493922	0.0889415950192707	6
45-49	Male	Temazepam	0	0.0964320154291225	0.110208017633283	8
50-54	Male	Temazepam	0	0.111759592698373	0.173848255308581	14
55-59	Male	Temazepam	0	0.135348522445297	0.191743740130837	17
60-64	Male	Temazepam	0	0.316957210776545	0.377910520541265	31
65-69	Male	Temazepam	0	0.34565674782086	0.375713856327021	25
70-74	Male	Temazepam	0	0.32051282051282	0.448717948717949	21
75-79	Male	Temazepam	0	0.595051675540244	0.657688694018165	21
80-84	Male	Temazepam	0	0.643883110450718	0.79247152055473	16
85-89	Male	Temazepam	0	0.566343042071197	0.566343042071197	7
>90	Male	Temazepam	0	0.162866449511401	0.162866449511401	1
