edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Cisplatin	0	0.0359345990297658	0.0359345990297658	6
05-09	Male	Cisplatin	0	0.0100532823967025	0.0100532823967025	1
10-14	Male	Cisplatin	0	0.0350836159513507	0.0350836159513507	3
15-19	Male	Cisplatin	0	0.027866796711718	0.027866796711718	2
20-24	Male	Cisplatin	0.0146434324205594	0.0732171621027969	0.0732171621027969	5
25-29	Male	Cisplatin	0	0.050884111436204	0.050884111436204	4
30-34	Male	Cisplatin	0.0130753138075314	0.104602510460251	0.104602510460251	8
35-39	Male	Cisplatin	0.0139958012596221	0.0279916025192442	0.0279916025192442	2
40-44	Male	Cisplatin	0.0296471983397569	0.0592943966795138	0.0592943966795138	4
45-49	Male	Cisplatin	0	0.0275520044083207	0.0275520044083207	2
50-54	Male	Cisplatin	0.0124177325220415	0.0993418601763318	0.0993418601763318	8
55-59	Male	Cisplatin	0.0338371306113242	0.169185653056621	0.169185653056621	15
60-64	Male	Cisplatin	0.0365719858588321	0.0731439717176643	0.0731439717176643	6
65-69	Male	Cisplatin	0	0.105199879771566	0.105199879771566	7
70-74	Male	Cisplatin	0	0.0854700854700855	0.0854700854700855	4
75-79	Male	Cisplatin	0	0	0	0
80-84	Male	Cisplatin	0	0	0	0
85-89	Male	Cisplatin	0	0	0	0
>90	Male	Cisplatin	0	0	0	0
