edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Levonorgestrel	0	0.0181653042688465	0.0181653042688465	1
05-09	Male	Levonorgestrel	0	0	0	0
10-14	Male	Levonorgestrel	0	0	0	0
15-19	Male	Levonorgestrel	0	0.0767459708365311	0.0767459708365311	3
20-24	Male	Levonorgestrel	0	0.0452284034373587	0.0452284034373587	2
25-29	Male	Levonorgestrel	0	0.0239980801535877	0.0239980801535877	1
30-34	Male	Levonorgestrel	0	0.0505816894284269	0.0252908447142135	1
35-39	Male	Levonorgestrel	0	0.0548095368594135	0.0548095368594135	2
40-44	Male	Levonorgestrel	0	0.025490695895998	0.025490695895998	1
45-49	Male	Levonorgestrel	0	0.134649910233393	0.134649910233393	6
50-54	Male	Levonorgestrel	0	0.0442282176028306	0.0442282176028306	2
55-59	Male	Levonorgestrel	0	0.0493339911198816	0.0493339911198816	2
60-64	Male	Levonorgestrel	0	0	0	0
65-69	Male	Levonorgestrel	0	0.0362056480811006	0.0362056480811006	1
70-74	Male	Levonorgestrel	0	0	0	0
75-79	Male	Levonorgestrel	0	0	0	0
80-84	Male	Levonorgestrel	0	0	0	0
85-89	Male	Levonorgestrel	0	0	0	0
>90	Male	Levonorgestrel	0	0	0	0
