edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Irbesartan	0.0013	0.0065	0.0078	6
05-09	Male	Irbesartan	6e-04	0.0073	0.009	16
10-14	Male	Irbesartan	0	0.0065	0.0091	24
15-19	Male	Irbesartan	0	0.0154	0.02	57
20-24	Male	Irbesartan	0	0.0167	0.022	66
25-29	Male	Irbesartan	0	0.0269	0.0309	115
30-34	Male	Irbesartan	6e-04	0.046	0.0534	253
35-39	Male	Irbesartan	7e-04	0.0782	0.0926	502
40-44	Male	Irbesartan	0.0019	0.1561	0.1804	966
45-49	Male	Irbesartan	0.0053	0.3172	0.3586	1761
50-54	Male	Irbesartan	0.0112	0.5983	0.6665	3029
55-59	Male	Irbesartan	0.02	0.945	1.0304	4389
60-64	Male	Irbesartan	0.0243	1.4218	1.5156	6239
65-69	Male	Irbesartan	0.0334	1.7985	1.8711	7066
70-74	Male	Irbesartan	0.0372	2.0196	2.1012	7111
75-79	Male	Irbesartan	0.0495	2.3196	2.3958	6827
80-84	Male	Irbesartan	0.0499	2.2425	2.3122	5140
85-89	Male	Irbesartan	0.0636	1.9373	1.9901	2941
>90	Male	Irbesartan	0.0544	1.417	1.4597	993
