edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	NA	NA	0	0	0	0
05-09	NA	NA	0	0	0	0
10-14	NA	NA	0	0	0	0
15-19	NA	NA	0	0	0	0
20-24	NA	NA	0	0	0	0
25-29	Female	Mesterolone	0	2e-04	7e-04	3
30-34	Female	Mesterolone	0	2e-04	7e-04	4
35-39	Female	Mesterolone	0	0.001	0.001	6
40-44	Female	Mesterolone	0	0.0011	0.0014	8
45-49	Female	Mesterolone	0	8e-04	8e-04	4
50-54	Female	Mesterolone	0	8e-04	0.001	5
55-59	Female	Mesterolone	0	6e-04	8e-04	4
60-64	Female	Mesterolone	0	0.0011	0.0013	6
65-69	Female	Mesterolone	0	7e-04	7e-04	3
70-74	Female	Mesterolone	0	5e-04	5e-04	2
75-79	Female	Mesterolone	0	0.0011	0.0011	4
80-84	NA	NA	0	0	0	0
85-89	Female	Mesterolone	0	8e-04	8e-04	2
>90	Female	Mesterolone	0	7e-04	7e-04	1
