edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Pegfilgrastim	0	0.0239563993531772	0.0239563993531772	4
05-09	Male	Pegfilgrastim	0	0	0	0
10-14	Male	Pegfilgrastim	0	0.0233890773009005	0.0350836159513507	3
15-19	Male	Pegfilgrastim	0	0.041800195067577	0.041800195067577	3
20-24	Male	Pegfilgrastim	0	0	0	0
25-29	Male	Pegfilgrastim	0	0.038163083577153	0.038163083577153	3
30-34	Male	Pegfilgrastim	0	0.0392259414225941	0.0523012552301255	4
35-39	Male	Pegfilgrastim	0	0.0279916025192442	0.0559832050384885	4
40-44	Male	Pegfilgrastim	0	0.0148235991698784	0.0148235991698784	1
45-49	Male	Pegfilgrastim	0	0.0688800110208018	0.0688800110208018	5
50-54	Male	Pegfilgrastim	0	0.0993418601763318	0.111759592698373	9
55-59	Male	Pegfilgrastim	0	0.191743740130837	0.191743740130837	17
60-64	Male	Pegfilgrastim	0	0.170669267341217	0.170669267341217	14
65-69	Male	Pegfilgrastim	0	0.225428313796213	0.225428313796213	15
70-74	Male	Pegfilgrastim	0	0.341880341880342	0.341880341880342	16
75-79	Male	Pegfilgrastim	0	0.250548073911682	0.281866583150642	9
80-84	Male	Pegfilgrastim	0	0.396235760277365	0.445765230312036	9
85-89	Male	Pegfilgrastim	0	0.161812297734628	0.161812297734628	2
>90	Male	Pegfilgrastim	0	0	0	0
