edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Citalopram	0.0014	0.0307	0.0349	25
05-09	Female	Citalopram	0.0035	0.0319	0.0426	72
10-14	Female	Citalopram	0.004	0.0428	0.0593	147
15-19	Female	Citalopram	0.017	0.4424	0.6127	1835
20-24	Female	Citalopram	0.0489	1.2513	1.646	5896
25-29	Female	Citalopram	0.0962	1.9573	2.4648	11094
30-34	Female	Citalopram	0.1395	2.5551	3.1351	17060
35-39	Female	Citalopram	0.236	3.3152	3.9896	23466
40-44	Female	Citalopram	0.3532	4.0761	4.806	27335
45-49	Female	Citalopram	0.4932	4.7553	5.4696	28944
50-54	Female	Citalopram	0.6073	5.2121	5.8552	29454
55-59	Female	Citalopram	0.6844	5.4738	6.0157	28648
60-64	Female	Citalopram	0.7374	5.6243	6.0537	27773
65-69	Female	Citalopram	0.8404	5.7434	6.0639	25544
70-74	Female	Citalopram	1.0087	6.0474	6.3279	24766
75-79	Female	Citalopram	1.3645	7.1482	7.4376	26578
80-84	Female	Citalopram	1.849	8.3712	8.6688	27587
85-89	Female	Citalopram	1.969	8.941	9.1886	23230
>90	Female	Citalopram	1.8425	9.231	9.4271	14326
