edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Ticagrelor	0	0	0	0
05-09	Female	Ticagrelor	0	0	0	0
10-14	Female	Ticagrelor	0	0	0	0
15-19	Female	Ticagrelor	0	0	0	0
20-24	Female	Ticagrelor	0	0	0	0
25-29	Female	Ticagrelor	0	0.00648971380362126	0.00648971380362126	1
30-34	Female	Ticagrelor	0	0.0220864315688729	0.0220864315688729	3
35-39	Female	Ticagrelor	0	0.0510160700620696	0.0680214267494261	8
40-44	Female	Ticagrelor	0	0.0715892820617713	0.0715892820617713	7
45-49	Female	Ticagrelor	0	0.253510140405616	0.282761310452418	29
50-54	Female	Ticagrelor	0	0.415550835718903	0.424785298734879	46
55-59	Female	Ticagrelor	0	0.498600419874038	0.507347795661302	58
60-64	Female	Ticagrelor	0	0.407181195632056	0.416435313714603	45
65-69	Female	Ticagrelor	0	0.649641577060932	0.683243727598566	61
70-74	Female	Ticagrelor	0	0.538827258320127	0.538827258320127	34
75-79	Female	Ticagrelor	0	0.727192595857206	0.749228735125606	34
80-84	Female	Ticagrelor	0	0.543314216722004	0.633866586175672	21
85-89	Female	Ticagrelor	0	0.398230088495575	0.398230088495575	9
>90	Female	Ticagrelor	0	0.336927223719677	0.336927223719677	5
