edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Fomepizole	0	0	0	0
05-09	Female	Fomepizole	0	0	0	0
10-14	Female	Fomepizole	0	0.0245368666421298	0.0245368666421298	2
15-19	Female	Fomepizole	0	0	0	0
20-24	Female	Fomepizole	0	0.0150432493418578	0.0150432493418578	2
25-29	Female	Fomepizole	0	0	0	0
30-34	Female	Fomepizole	0	0	0	0
35-39	Female	Fomepizole	0	0	0	0
40-44	Female	Fomepizole	0	0.0102270402945388	0.0102270402945388	1
45-49	Female	Fomepizole	0	0	0	0
50-54	Female	Fomepizole	0	0	0	0
55-59	Female	Fomepizole	0	0	0	0
60-64	Female	Fomepizole	0	0	0	0
65-69	Female	Fomepizole	0	0	0	0
70-74	Female	Fomepizole	0	0	0	0
75-79	Female	Fomepizole	0	0	0	0
80-84	Female	Fomepizole	0	0	0	0
85-89	Female	Fomepizole	0	0	0	0
>90	Female	Fomepizole	0	0	0	0
