edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Estradiol	0	0	0.0135832654170062	2
05-09	Female	Estradiol	0	0	0.0111172873818788	1
10-14	Female	Estradiol	0	0.0245368666421298	0.110415899889584	9
15-19	Female	Estradiol	0	0.124927926196425	0.24985585239285	26
20-24	Female	Estradiol	0.00752162467092892	0.188040616773223	0.315908236179015	42
25-29	Female	Estradiol	0	0.142773703679668	0.292037121162957	45
30-34	Female	Estradiol	0.0220864315688729	0.294485754251638	0.507987926084076	69
35-39	Female	Estradiol	0.0680214267494261	0.552674092339087	0.824759799336791	97
40-44	Female	Estradiol	0.0511352014726938	0.613622417672326	1.07383923092657	105
45-49	Female	Estradiol	0.0390015600624025	1.28705148205928	2.23283931357254	229
50-54	Female	Estradiol	0.0554067780958537	2.37325699510573	4.06316372702927	440
55-59	Female	Estradiol	0.0262421273617915	1.81945416375087	4.03254023792862	461
60-64	Female	Estradiol	0.0555247084952804	1.36960947621692	3.80344253192671	411
65-69	Female	Estradiol	0.0448028673835125	1.24327956989247	3.09139784946237	276
70-74	Female	Estradiol	0.0475435816164818	0.935023771790808	2.75752773375594	174
75-79	Female	Estradiol	0.0220361392684002	0.727192595857206	2.42397531952402	110
80-84	Female	Estradiol	0.0301841231512225	0.271657108361002	1.59975852701479	53
85-89	Female	Estradiol	0	0	1.01769911504425	23
>90	Female	Estradiol	0	0.134770889487871	0.606469002695418	9
