edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Fosinopril	0	0.0014	0.0014	1
05-09	NA	NA	0	0	0	0
10-14	NA	NA	0	0	0	0
15-19	Female	Fosinopril	0	7e-04	7e-04	2
20-24	Female	Fosinopril	0	8e-04	0.0011	4
25-29	Female	Fosinopril	0	0.0018	0.0018	8
30-34	Female	Fosinopril	0	0.0018	0.002	11
35-39	Female	Fosinopril	0	0.0022	0.0029	17
40-44	Female	Fosinopril	2e-04	0.0047	0.0067	38
45-49	Female	Fosinopril	4e-04	0.0127	0.0155	82
50-54	Female	Fosinopril	0	0.0264	0.0284	143
55-59	Female	Fosinopril	6e-04	0.0523	0.0554	264
60-64	Female	Fosinopril	0.0013	0.0968	0.1014	465
65-69	Female	Fosinopril	0.0017	0.137	0.1431	603
70-74	Female	Fosinopril	0.0015	0.185	0.1914	749
75-79	Female	Fosinopril	0.0028	0.2272	0.2359	843
80-84	Female	Fosinopril	0.0044	0.2322	0.2401	764
85-89	Female	Fosinopril	0.0032	0.2191	0.2255	570
>90	Female	Fosinopril	0.0066	0.2073	0.2145	326
