edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	NA	NA	0	0	0	0
05-09	Female	Famotidine	0	0.0012	0.0018	3
10-14	Female	Famotidine	0	0.002	0.0048	12
15-19	Female	Famotidine	0	0.0077	0.0137	41
20-24	Female	Famotidine	3e-04	0.0137	0.0204	73
25-29	Female	Famotidine	0	0.0153	0.0264	119
30-34	Female	Famotidine	0	0.0164	0.0248	135
35-39	Female	Famotidine	2e-04	0.0231	0.0318	187
40-44	Female	Famotidine	0	0.0258	0.0315	179
45-49	Female	Famotidine	2e-04	0.0372	0.0465	246
50-54	Female	Famotidine	2e-04	0.0465	0.0573	288
55-59	Female	Famotidine	4e-04	0.063	0.0737	351
60-64	Female	Famotidine	4e-04	0.0894	0.0977	448
65-69	Female	Famotidine	2e-04	0.1104	0.1168	492
70-74	Female	Famotidine	0	0.1364	0.1479	579
75-79	Female	Famotidine	3e-04	0.1643	0.1743	623
80-84	Female	Famotidine	6e-04	0.1841	0.1929	614
85-89	Female	Famotidine	0	0.1796	0.1816	459
>90	Female	Famotidine	0	0.1777	0.1843	280
