edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Insulin aspart	0	0.0135832654170062	0.0203748981255094	3
05-09	Female	Insulin aspart	0	0.0667037242912729	0.0889382990550306	8
10-14	Female	Insulin aspart	0	0.196294933137038	0.245368666421298	20
15-19	Female	Insulin aspart	0	0.240246011916202	0.259465692869498	27
20-24	Female	Insulin aspart	0.0300864986837157	0.225648740127868	0.293343362166228	39
25-29	Female	Insulin aspart	0.025958855214485	0.292037121162957	0.382893114413654	59
30-34	Female	Insulin aspart	0.0294485754251638	0.265037178826474	0.331296473533093	45
35-39	Female	Insulin aspart	0.0850267834367826	0.450641952214948	0.510160700620696	60
40-44	Female	Insulin aspart	0.112497443239926	0.613622417672326	0.736346901206791	72
45-49	Female	Insulin aspart	0.15600624024961	0.897035881435257	0.965288611544462	99
50-54	Female	Insulin aspart	0.129282482223659	0.877273986517684	1.00655646874134	109
55-59	Female	Insulin aspart	0.18369489153254	1.02344296710987	1.17214835549335	134
60-64	Female	Insulin aspart	0.351656487136776	1.35110124005182	1.5454377197853	167
65-69	Female	Insulin aspart	0.537634408602151	1.88172043010753	2.08333333333333	186
70-74	Female	Insulin aspart	0.538827258320127	1.94928684627575	2.02852614896989	128
75-79	Female	Insulin aspart	0.396650506831203	1.52049360951961	1.65271044513001	75
80-84	Female	Insulin aspart	0.392393600965892	1.35828554180501	1.44883791125868	48
85-89	Female	Insulin aspart	0.442477876106195	1.10619469026549	1.23893805309735	28
>90	Female	Insulin aspart	0.134770889487871	0.808625336927224	0.876010781671159	13
