edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Trolamine salicylate	0	0	0	0
05-09	Male	Trolamine salicylate	0	0	0	0
10-14	Male	Trolamine salicylate	0	0	0	0
15-19	Male	Trolamine salicylate	0	0	0	0
20-24	Male	Trolamine salicylate	0	0	0	0
25-29	Male	Trolamine salicylate	0	0	0	0
30-34	Male	Trolamine salicylate	0	0	0	0
35-39	Male	Trolamine salicylate	0	0	0.0279916025192442	2
40-44	Male	Trolamine salicylate	0	0	0.0296471983397569	2
45-49	Male	Trolamine salicylate	0	0	0	0
50-54	Male	Trolamine salicylate	0	0	0.0620886626102074	5
55-59	Male	Trolamine salicylate	0	0	0.0338371306113242	3
60-64	Male	Trolamine salicylate	0	0	0.0243813239058881	2
65-69	Male	Trolamine salicylate	0	0	0.0150285542530809	1
70-74	Male	Trolamine salicylate	0	0	0.0854700854700855	4
75-79	Male	Trolamine salicylate	0	0	0.156592546194801	5
80-84	Male	Trolamine salicylate	0	0	0.0990589400693413	2
85-89	Male	Trolamine salicylate	0	0	0.242718446601942	3
>90	Male	Trolamine salicylate	0	0	0.162866449511401	1
