edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Linezolid	0.00679163270850312	0.00679163270850312	0.00679163270850312	1
05-09	Female	Linezolid	0	0.0111172873818788	0.0111172873818788	1
10-14	Female	Linezolid	0.0122684333210649	0.0245368666421298	0.0245368666421298	2
15-19	Female	Linezolid	0.00960984047664809	0.00960984047664809	0.00960984047664809	1
20-24	Female	Linezolid	0.0300864986837157	0.0752162467092892	0.0752162467092892	10
25-29	Female	Linezolid	0.0129794276072425	0.025958855214485	0.025958855214485	4
30-34	Female	Linezolid	0.0220864315688729	0.0883457262754914	0.0883457262754914	12
35-39	Female	Linezolid	0.00850267834367826	0.034010713374713	0.034010713374713	4
40-44	Female	Linezolid	0.0102270402945388	0.040908161178155	0.040908161178155	4
45-49	Female	Linezolid	0.0292511700468019	0.0682527301092044	0.0682527301092044	7
50-54	Female	Linezolid	0.00923446301597562	0.0184689260319512	0.0184689260319512	2
55-59	Female	Linezolid	0.0262421273617915	0.0699790062981106	0.0699790062981106	8
60-64	Female	Linezolid	0.0277623542476402	0.101795298908014	0.101795298908014	11
65-69	Female	Linezolid	0.0336021505376344	0.078405017921147	0.078405017921147	7
70-74	Female	Linezolid	0.0316957210776545	0.0792393026941363	0.0792393026941363	5
75-79	Female	Linezolid	0.0220361392684002	0.0661084178052005	0.0661084178052005	3
80-84	Female	Linezolid	0.0301841231512225	0.0905523694536674	0.0905523694536674	3
85-89	Female	Linezolid	0	0.0442477876106195	0.0442477876106195	1
>90	Female	Linezolid	0	0	0	0
