edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Mebendazole	0	1.5931	3.9869	2858
05-09	Female	Mebendazole	0	1.677	5.0601	8560
10-14	Female	Mebendazole	0	0.7044	2.2566	5590
15-19	Female	Mebendazole	0	0.2077	0.5629	1686
20-24	Female	Mebendazole	0	0.1575	0.3889	1393
25-29	Female	Mebendazole	0	0.1857	0.4108	1849
30-34	Female	Mebendazole	0	0.2273	0.4938	2687
35-39	Female	Mebendazole	0	0.3043	0.6671	3924
40-44	Female	Mebendazole	0	0.333	0.6431	3658
45-49	Female	Mebendazole	0	0.2527	0.4208	2227
50-54	Female	Mebendazole	0	0.168	0.262	1318
55-59	Female	Mebendazole	2e-04	0.1579	0.2203	1049
60-64	Female	Mebendazole	2e-04	0.1774	0.2321	1065
65-69	Female	Mebendazole	2e-04	0.1985	0.2462	1037
70-74	Female	Mebendazole	0	0.1737	0.2049	802
75-79	Female	Mebendazole	0	0.1405	0.1612	576
80-84	Female	Mebendazole	0	0.1097	0.1254	399
85-89	Female	Mebendazole	0	0.0831	0.0914	231
>90	Female	Mebendazole	0	0.0948	0.1059	161
