edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Cisatracurium	0	1.17495245857104	1.17495245857104	173
05-09	Female	Cisatracurium	0	0.978321289605336	0.978321289605336	88
10-14	Female	Cisatracurium	0	1.28818549871181	1.28818549871181	105
15-19	Female	Cisatracurium	0	0.663078992888718	0.663078992888718	69
20-24	Female	Cisatracurium	0	0.21060549078601	0.21060549078601	28
25-29	Female	Cisatracurium	0	0.201181127912259	0.201181127912259	31
30-34	Female	Cisatracurium	0	0.272399322682765	0.272399322682765	37
35-39	Female	Cisatracurium	0	0.425133917183913	0.425133917183913	50
40-44	Female	Cisatracurium	0	0.562487216199632	0.562487216199632	55
45-49	Female	Cisatracurium	0	0.672776911076443	0.682527301092044	70
50-54	Female	Cisatracurium	0	0.52636439191061	0.52636439191061	57
55-59	Female	Cisatracurium	0	0.428621413575927	0.428621413575927	49
60-64	Female	Cisatracurium	0	0.379418841384416	0.379418841384416	41
65-69	Female	Cisatracurium	0	0.504032258064516	0.504032258064516	45
70-74	Female	Cisatracurium	0	0.285261489698891	0.285261489698891	18
75-79	Female	Cisatracurium	0	0.374614367562803	0.374614367562803	17
80-84	Female	Cisatracurium	0	0.36220947781467	0.36220947781467	12
85-89	Female	Cisatracurium	0	0.132743362831858	0.132743362831858	3
>90	Female	Cisatracurium	0	0.404312668463612	0.404312668463612	6
