edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Flunarizine	0	0.0026	0.0065	5
05-09	Male	Flunarizine	0	0.0242	0.049	87
10-14	Male	Flunarizine	0	0.0819	0.1479	388
15-19	Male	Flunarizine	0	0.094	0.1522	434
20-24	Male	Flunarizine	0	0.1141	0.1625	487
25-29	Male	Flunarizine	0	0.1062	0.1548	576
30-34	Male	Flunarizine	0	0.121	0.1693	802
35-39	Male	Flunarizine	0	0.1263	0.1676	909
40-44	Male	Flunarizine	0	0.1404	0.1805	967
45-49	Male	Flunarizine	0	0.1537	0.1879	923
50-54	Male	Flunarizine	0	0.1494	0.1769	804
55-59	Male	Flunarizine	0	0.1357	0.1632	695
60-64	Male	Flunarizine	0	0.1472	0.1686	694
65-69	Male	Flunarizine	0	0.1446	0.1634	617
70-74	Male	Flunarizine	0	0.1344	0.1451	491
75-79	Male	Flunarizine	0	0.1365	0.1463	417
80-84	Male	Flunarizine	0	0.1399	0.1516	337
85-89	Male	Flunarizine	0	0.1157	0.1218	180
>90	Male	Flunarizine	0	0.1102	0.1147	78
