edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Tetracycline	0	0	0.00679163270850312	1
05-09	Female	Tetracycline	0	0.0111172873818788	0.0111172873818788	1
10-14	Female	Tetracycline	0	0	0.0122684333210649	1
15-19	Female	Tetracycline	0.00960984047664809	0.0288295214299443	0.0384393619065923	4
20-24	Female	Tetracycline	0.00752162467092892	0.00752162467092892	0.00752162467092892	1
25-29	Female	Tetracycline	0.00648971380362126	0.0194691414108638	0.025958855214485	4
30-34	Female	Tetracycline	0.0294485754251638	0.0294485754251638	0.0368107192814548	5
35-39	Female	Tetracycline	0.0170053566873565	0.034010713374713	0.0510160700620696	6
40-44	Female	Tetracycline	0.040908161178155	0.0613622417672326	0.0818163223563101	8
45-49	Female	Tetracycline	0.0487519500780031	0.0487519500780031	0.0682527301092044	7
50-54	Female	Tetracycline	0.0646412411118293	0.0646412411118293	0.101579093175732	11
55-59	Female	Tetracycline	0.0174947515745276	0.0524842547235829	0.104968509447166	12
60-64	Female	Tetracycline	0.0370164723301869	0.0462705904127337	0.0925411808254673	10
65-69	Female	Tetracycline	0.0336021505376344	0.0672043010752688	0.123207885304659	11
70-74	Female	Tetracycline	0.0158478605388273	0.0316957210776545	0.0950871632329636	6
75-79	Female	Tetracycline	0.0220361392684002	0.0881445570736007	0.154252974878801	7
80-84	Female	Tetracycline	0.0603682463024449	0.0603682463024449	0.12073649260489	4
85-89	Female	Tetracycline	0	0	0.0884955752212389	2
>90	Female	Tetracycline	0	0	0	0
