edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Trifluridine	0	0	0.00679163270850312	1
05-09	Female	Trifluridine	0	0	0	0
10-14	Female	Trifluridine	0	0	0	0
15-19	Female	Trifluridine	0	0	0	0
20-24	Female	Trifluridine	0	0	0.00752162467092892	1
25-29	Female	Trifluridine	0	0	0	0
30-34	Female	Trifluridine	0	0	0.00736214385629095	1
35-39	Female	Trifluridine	0	0	0	0
40-44	Female	Trifluridine	0	0	0.0102270402945388	1
45-49	Female	Trifluridine	0	0	0	0
50-54	Female	Trifluridine	0	0	0	0
55-59	Female	Trifluridine	0	0	0	0
60-64	Female	Trifluridine	0	0	0	0
65-69	Female	Trifluridine	0	0	0	0
70-74	Female	Trifluridine	0	0	0.0316957210776545	2
75-79	Female	Trifluridine	0	0	0	0
80-84	Female	Trifluridine	0	0	0.0301841231512225	1
85-89	Female	Trifluridine	0	0	0	0
>90	Female	Trifluridine	0	0	0	0
