edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Ranitidine	0	0.0376	0.0583	45
05-09	Male	Ranitidine	0	0.081	0.1294	230
10-14	Male	Ranitidine	0	0.1799	0.3392	890
15-19	Male	Ranitidine	4e-04	0.5448	0.9799	2795
20-24	Male	Ranitidine	0.004	0.7576	1.2793	3835
25-29	Male	Ranitidine	0.0051	0.8559	1.4572	5421
30-34	Male	Ranitidine	0.0051	0.9938	1.5862	7513
35-39	Male	Ranitidine	0.0072	1.1023	1.684	9131
40-44	Male	Ranitidine	0.0121	1.2192	1.7572	9412
45-49	Male	Ranitidine	0.0169	1.4086	1.9137	9399
50-54	Male	Ranitidine	0.0321	1.7129	2.1433	9740
55-59	Male	Ranitidine	0.0486	2.039	2.4252	10330
60-64	Male	Ranitidine	0.0797	2.5546	2.9112	11984
65-69	Male	Ranitidine	0.1446	3.2072	3.525	13312
70-74	Male	Ranitidine	0.2408	3.6442	3.9208	13269
75-79	Male	Ranitidine	0.3727	4.188	4.449	12678
80-84	Male	Ranitidine	0.4953	4.4117	4.6226	10276
85-89	Male	Ranitidine	0.4629	4.3084	4.4756	6614
>90	Male	Ranitidine	0.3895	4.2232	4.3658	2970
