edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Nadolol	0	0	0.0013	1
05-09	Male	Nadolol	0	0.0011	0.0011	2
10-14	Male	Nadolol	4e-04	0.0015	0.0027	7
15-19	Male	Nadolol	0.0021	0.0126	0.0189	54
20-24	Male	Nadolol	0.0063	0.0207	0.03	90
25-29	Male	Nadolol	0.0043	0.0247	0.0355	132
30-34	Male	Nadolol	0.0068	0.0247	0.0355	168
35-39	Male	Nadolol	0.0103	0.0428	0.0515	279
40-44	Male	Nadolol	0.0095	0.056	0.0644	345
45-49	Male	Nadolol	0.0171	0.0798	0.093	457
50-54	Male	Nadolol	0.0218	0.1129	0.1272	578
55-59	Male	Nadolol	0.0286	0.1251	0.135	575
60-64	Male	Nadolol	0.0321	0.1278	0.1377	567
65-69	Male	Nadolol	0.0318	0.1252	0.1343	507
70-74	Male	Nadolol	0.031	0.1209	0.1259	426
75-79	Male	Nadolol	0.0316	0.1172	0.1221	348
80-84	Male	Nadolol	0.0175	0.094	0.099	220
85-89	Male	Nadolol	0.0108	0.0426	0.0447	66
>90	Male	Nadolol	0.0059	0.0235	0.025	17
