edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Tretinoin	0	0.0059890998382943	0.0419236988680601	7
05-09	Male	Tretinoin	0	0.0100532823967025	0.16085251834724	16
10-14	Male	Tretinoin	0	0	0.783534089580166	67
15-19	Male	Tretinoin	0	0.013933398355859	2.38261111885189	171
20-24	Male	Tretinoin	0	0	0.658954458925172	45
25-29	Male	Tretinoin	0	0.012721027859051	0.432514947207734	34
30-34	Male	Tretinoin	0	0	0.28765690376569	22
35-39	Male	Tretinoin	0	0	0.19594121763471	14
40-44	Male	Tretinoin	0	0	0.163059590868663	11
45-49	Male	Tretinoin	0	0.0137760022041604	0.123984019837443	9
50-54	Male	Tretinoin	0	0	0.0993418601763318	8
55-59	Male	Tretinoin	0	0.0112790435371081	0.0789533047597564	7
60-64	Male	Tretinoin	0	0	0.0609533097647202	5
65-69	Male	Tretinoin	0	0	0.0450856627592426	3
70-74	Male	Tretinoin	0	0	0.0427350427350427	2
75-79	Male	Tretinoin	0	0	0.0939555277168807	3
80-84	Male	Tretinoin	0	0	0.0990589400693413	2
85-89	Male	Tretinoin	0	0	0	0
>90	Male	Tretinoin	0	0	0	0
