edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Phenoxymethylpenicillin	0	0.161705695633946	0.203629394502006	34
05-09	Male	Phenoxymethylpenicillin	0	0.20106564793405	0.251332059917563	25
10-14	Male	Phenoxymethylpenicillin	0	0.187112618407204	0.268974388960355	23
15-19	Male	Phenoxymethylpenicillin	0	0.348334958896475	0.459802145743347	33
20-24	Male	Phenoxymethylpenicillin	0	0.922536242495241	1.20076145848587	82
25-29	Male	Phenoxymethylpenicillin	0	1.01768222872408	1.33570792520036	105
30-34	Male	Phenoxymethylpenicillin	0	0.836820083682008	1.0852510460251	83
35-39	Male	Phenoxymethylpenicillin	0	0.671798460461861	0.811756473058083	58
40-44	Male	Phenoxymethylpenicillin	0	0.578120367625259	0.711532760154165	48
45-49	Male	Phenoxymethylpenicillin	0	0.38572806171649	0.468384074941452	34
50-54	Male	Phenoxymethylpenicillin	0	0.186265987830622	0.235936917918788	19
55-59	Male	Phenoxymethylpenicillin	0	0.124069478908189	0.180464696593729	16
60-64	Male	Phenoxymethylpenicillin	0	0.195050591247105	0.256003901011825	21
65-69	Male	Phenoxymethylpenicillin	0	0.0751427712654043	0.105199879771566	7
70-74	Male	Phenoxymethylpenicillin	0	0.0854700854700855	0.106837606837607	5
75-79	Male	Phenoxymethylpenicillin	0	0.0313185092389602	0.0313185092389602	1
80-84	Male	Phenoxymethylpenicillin	0	0.0990589400693413	0.0990589400693413	2
85-89	Male	Phenoxymethylpenicillin	0	0.161812297734628	0.161812297734628	2
>90	Male	Phenoxymethylpenicillin	0	0.162866449511401	0.325732899022801	2
