edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Topotecan	0	0	0	0
05-09	Female	Topotecan	0	0	0	0
10-14	Female	Topotecan	0	0	0	0
15-19	Female	Topotecan	0	0	0	0
20-24	Female	Topotecan	0	0	0	0
25-29	Female	Topotecan	0	0	0	0
30-34	Female	Topotecan	0	0	0	0
35-39	Female	Topotecan	0	0	0	0
40-44	Female	Topotecan	0	0	0	0
45-49	Female	Topotecan	0	0	0	0
50-54	Female	Topotecan	0	0.0184689260319512	0.0184689260319512	2
55-59	Female	Topotecan	0	0.0174947515745276	0.0174947515745276	2
60-64	Female	Topotecan	0	0	0	0
65-69	Female	Topotecan	0	0.0560035842293907	0.0560035842293907	5
70-74	Female	Topotecan	0	0	0	0
75-79	Female	Topotecan	0	0	0	0
80-84	Female	Topotecan	0	0	0	0
85-89	Female	Topotecan	0	0	0	0
>90	Female	Topotecan	0	0	0	0
