edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Paroxetine	0.0028	0.0391	0.0474	34
05-09	Female	Paroxetine	6e-04	0.0278	0.0402	68
10-14	Female	Paroxetine	0.0044	0.0472	0.0658	163
15-19	Female	Paroxetine	0.0257	0.4731	0.6458	1934
20-24	Female	Paroxetine	0.0547	1.4068	1.8515	6632
25-29	Female	Paroxetine	0.0995	2.0831	2.6245	11813
30-34	Female	Paroxetine	0.1595	2.7308	3.344	18197
35-39	Female	Paroxetine	0.2299	3.3748	4.06	23880
40-44	Female	Paroxetine	0.3235	4.071	4.769	27125
45-49	Female	Paroxetine	0.4416	4.6147	5.3101	28100
50-54	Female	Paroxetine	0.5206	4.9779	5.581	28075
55-59	Female	Paroxetine	0.6346	5.3709	5.8956	28076
60-64	Female	Paroxetine	0.6805	5.5049	5.9033	27083
65-69	Female	Paroxetine	0.7748	5.548	5.8329	24571
70-74	Female	Paroxetine	0.9088	5.3358	5.5828	21850
75-79	Female	Paroxetine	1.0841	5.2887	5.4963	19641
80-84	Female	Paroxetine	1.3028	5.0815	5.2373	16667
85-89	Female	Paroxetine	1.2503	4.5192	4.6445	11742
>90	Female	Paroxetine	1.1246	4.0358	4.118	6258
