edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Allopurinol	0	0.0168	0.0181	14
05-09	Male	Allopurinol	0.0017	0.0191	0.0225	40
10-14	Male	Allopurinol	8e-04	0.0263	0.0301	79
15-19	Male	Allopurinol	0.0018	0.0477	0.0575	164
20-24	Male	Allopurinol	0.0033	0.0807	0.1094	328
25-29	Male	Allopurinol	0.0016	0.1363	0.1844	686
30-34	Male	Allopurinol	0.0061	0.2717	0.3505	1660
35-39	Male	Allopurinol	0.0107	0.547	0.6851	3715
40-44	Male	Allopurinol	0.0235	1.0732	1.2862	6889
45-49	Male	Allopurinol	0.0481	2.0269	2.3374	11480
50-54	Male	Allopurinol	0.1094	3.4845	3.8891	17674
55-59	Male	Allopurinol	0.1902	5.2045	5.6447	24043
60-64	Male	Allopurinol	0.3792	7.2663	7.6749	31594
65-69	Male	Allopurinol	0.6691	9.2574	9.6141	36307
70-74	Male	Allopurinol	1.028	10.4362	10.7719	36455
75-79	Male	Allopurinol	1.5146	11.3033	11.6139	33095
80-84	Male	Allopurinol	2.1071	11.9426	12.2129	27149
85-89	Male	Allopurinol	2.2818	11.6004	11.8494	17511
>90	Male	Allopurinol	1.8654	10.8439	11.0174	7495
