edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Bortezomib	0	0	0	0
05-09	Female	Bortezomib	0	0	0	0
10-14	Female	Bortezomib	0	0	0	0
15-19	Female	Bortezomib	0	0	0	0
20-24	Female	Bortezomib	0	0	0	0
25-29	Female	Bortezomib	0	0	0	0
30-34	Female	Bortezomib	0	0.00736214385629095	0.00736214385629095	1
35-39	Female	Bortezomib	0	0.00850267834367826	0.00850267834367826	1
40-44	Female	Bortezomib	0	0.0204540805890775	0.0204540805890775	2
45-49	Female	Bortezomib	0	0.0195007800312012	0.0195007800312012	2
50-54	Female	Bortezomib	0	0.00923446301597562	0.00923446301597562	1
55-59	Female	Bortezomib	0	0.00874737578726382	0.00874737578726382	1
60-64	Female	Bortezomib	0	0.0277623542476402	0.0277623542476402	3
65-69	Female	Bortezomib	0	0.0448028673835125	0.0672043010752688	6
70-74	Female	Bortezomib	0	0.063391442155309	0.063391442155309	4
75-79	Female	Bortezomib	0	0.0661084178052005	0.0661084178052005	3
80-84	Female	Bortezomib	0	0.0905523694536674	0.0905523694536674	3
85-89	Female	Bortezomib	0	0.0442477876106195	0.0442477876106195	1
>90	Female	Bortezomib	0	0.134770889487871	0.134770889487871	2
