edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Triazolam	0	0	0	0
05-09	Female	Triazolam	0	0	0	0
10-14	Female	Triazolam	0	0	0	0
15-19	Female	Triazolam	0	0	0	0
20-24	Female	Triazolam	0	0.0150432493418578	0.0225648740127868	3
25-29	Female	Triazolam	0	0	0	0
30-34	Female	Triazolam	0	0	0.0147242877125819	2
35-39	Female	Triazolam	0	0	0	0
40-44	Female	Triazolam	0	0.0102270402945388	0.0102270402945388	1
45-49	Female	Triazolam	0	0.0195007800312012	0.0195007800312012	2
50-54	Female	Triazolam	0	0.00923446301597562	0.00923446301597562	1
55-59	Female	Triazolam	0.00874737578726382	0.0174947515745276	0.0174947515745276	2
60-64	Female	Triazolam	0	0.0462705904127337	0.0555247084952804	6
65-69	Female	Triazolam	0	0.0336021505376344	0.0448028673835125	4
70-74	Female	Triazolam	0.0158478605388273	0.0475435816164818	0.0475435816164818	3
75-79	Female	Triazolam	0.0220361392684002	0.132216835610401	0.132216835610401	6
80-84	Female	Triazolam	0.0603682463024449	0.0905523694536674	0.12073649260489	4
85-89	Female	Triazolam	0	0	0.0442477876106195	1
>90	Female	Triazolam	0	0	0	0
