edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Gemcitabine	0	0	0	0
05-09	Female	Gemcitabine	0	0	0	0
10-14	Female	Gemcitabine	0	0	0	0
15-19	Female	Gemcitabine	0	0	0	0
20-24	Female	Gemcitabine	0	0	0	0
25-29	Female	Gemcitabine	0	0.0194691414108638	0.0194691414108638	3
30-34	Female	Gemcitabine	0.00736214385629095	0.0294485754251638	0.0294485754251638	4
35-39	Female	Gemcitabine	0	0.0425133917183913	0.0425133917183913	5
40-44	Female	Gemcitabine	0	0.0204540805890775	0.0204540805890775	2
45-49	Female	Gemcitabine	0.00975039001560062	0.0390015600624025	0.0390015600624025	4
50-54	Female	Gemcitabine	0.00923446301597562	0.0646412411118293	0.0646412411118293	7
55-59	Female	Gemcitabine	0.00874737578726382	0.104968509447166	0.104968509447166	12
60-64	Female	Gemcitabine	0.0462705904127337	0.175828243568388	0.175828243568388	19
65-69	Female	Gemcitabine	0.0336021505376344	0.17921146953405	0.17921146953405	16
70-74	Female	Gemcitabine	0.0316957210776545	0.0950871632329636	0.0950871632329636	6
75-79	Female	Gemcitabine	0.0440722785368004	0.132216835610401	0.132216835610401	6
80-84	Female	Gemcitabine	0.0603682463024449	0.211288862058557	0.211288862058557	7
85-89	Female	Gemcitabine	0	0.0884955752212389	0.0884955752212389	2
>90	Female	Gemcitabine	0	0.0673854447439353	0.0673854447439353	1
