edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Trazodone	0	0.0042	0.0056	4
05-09	Female	Trazodone	0	0.0041	0.0041	7
10-14	Female	Trazodone	0	0.0048	0.0073	18
15-19	Female	Trazodone	3e-04	0.0721	0.0912	273
20-24	Female	Trazodone	0.0014	0.17	0.1996	715
25-29	Female	Trazodone	0.0024	0.2582	0.2959	1332
30-34	Female	Trazodone	0.0022	0.3923	0.4462	2428
35-39	Female	Trazodone	0.0037	0.5663	0.6294	3702
40-44	Female	Trazodone	0.0083	0.8133	0.9005	5122
45-49	Female	Trazodone	0.0129	1.1236	1.2198	6455
50-54	Female	Trazodone	0.0177	1.3895	1.5138	7615
55-59	Female	Trazodone	0.0269	1.5447	1.6558	7885
60-64	Female	Trazodone	0.0414	1.5221	1.6178	7422
65-69	Female	Trazodone	0.0878	1.5858	1.6753	7057
70-74	Female	Trazodone	0.187	1.8041	1.8964	7422
75-79	Female	Trazodone	0.4746	2.4282	2.5205	9007
80-84	Female	Trazodone	1.0266	3.9223	4.0439	12869
85-89	Female	Trazodone	1.4552	5.8201	5.9673	15086
>90	Female	Trazodone	1.4694	9.1738	9.4054	14293
