edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	NA	NA	0	0	0	0
05-09	Male	Tioguanine	0	0	0.0011	2
10-14	Male	Tioguanine	0	4e-04	8e-04	2
15-19	Male	Tioguanine	0	4e-04	7e-04	2
20-24	NA	NA	0	0	0	0
25-29	Male	Tioguanine	0	3e-04	3e-04	1
30-34	NA	NA	0	0	0	0
35-39	Male	Tioguanine	0	2e-04	2e-04	1
40-44	Male	Tioguanine	0	2e-04	2e-04	1
45-49	NA	NA	0	0	0	0
50-54	NA	NA	0	0	0	0
55-59	NA	NA	0	0	0	0
60-64	NA	NA	0	0	0	0
65-69	Male	Tioguanine	0	3e-04	3e-04	1
70-74	NA	NA	0	0	0	0
75-79	NA	NA	0	0	0	0
80-84	NA	NA	0	0	0	0
85-89	NA	NA	0	0	0	0
>90	NA	NA	0	0	0	0
