edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Glyburide	0	0	0	0
05-09	Male	Glyburide	0	0	0	0
10-14	Male	Glyburide	0	0	0	0
15-19	Male	Glyburide	0	0	0	0
20-24	Male	Glyburide	0	0	0	0
25-29	Male	Glyburide	0	0	0	0
30-34	Male	Glyburide	0	0.0261506276150628	0.0261506276150628	2
35-39	Male	Glyburide	0.0139958012596221	0.0699790062981106	0.0699790062981106	5
40-44	Male	Glyburide	0.0296471983397569	0.103765194189149	0.118588793359028	8
45-49	Male	Glyburide	0.0551040088166414	0.151536024245764	0.165312026449924	12
50-54	Male	Glyburide	0.0869241276542903	0.198683720352664	0.211101452874705	17
55-59	Male	Glyburide	0.0789533047597564	0.281976088427701	0.304534175501917	27
60-64	Male	Glyburide	0.109715957576496	0.329147872729489	0.365719858588321	30
65-69	Male	Glyburide	0.0901713255184851	0.285542530808536	0.34565674782086	23
70-74	Male	Glyburide	0.0854700854700855	0.213675213675214	0.213675213675214	10
75-79	Male	Glyburide	0.0313185092389602	0.0939555277168807	0.125274036955841	4
80-84	Male	Glyburide	0.0495294700346706	0.148588410104012	0.198117880138683	4
85-89	Male	Glyburide	0.0809061488673139	0.323624595469256	0.323624595469256	4
>90	Male	Glyburide	0	0	0	0
