edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Calcium acetate	0	0	0	0
05-09	Male	Calcium acetate	0	0.0100532823967025	0.0100532823967025	1
10-14	Male	Calcium acetate	0	0	0	0
15-19	Male	Calcium acetate	0	0.013933398355859	0.013933398355859	1
20-24	Male	Calcium acetate	0	0.0292868648411188	0.0292868648411188	2
25-29	Male	Calcium acetate	0	0.0763261671543061	0.0763261671543061	6
30-34	Male	Calcium acetate	0	0.0915271966527197	0.0915271966527197	7
35-39	Male	Calcium acetate	0	0.0559832050384885	0.0839748075577327	6
40-44	Male	Calcium acetate	0	0.222353987548177	0.222353987548177	15
45-49	Male	Calcium acetate	0	0.206640033062405	0.220416035266566	16
50-54	Male	Calcium acetate	0	0.298025580528995	0.322861045573078	26
55-59	Male	Calcium acetate	0	0.248138957816377	0.259418001353485	23
60-64	Male	Calcium acetate	0	0.243813239058881	0.268194562964769	22
65-69	Male	Calcium acetate	0	0.315599639314698	0.34565674782086	23
70-74	Male	Calcium acetate	0	0.213675213675214	0.299145299145299	14
75-79	Male	Calcium acetate	0	0.219229564672722	0.219229564672722	7
80-84	Male	Calcium acetate	0	0.297176820208024	0.297176820208024	6
85-89	Male	Calcium acetate	0	0.40453074433657	0.40453074433657	5
>90	Male	Calcium acetate	0	0	0	0
