edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Dexlansoprazole	0	0	0	0
05-09	Female	Dexlansoprazole	0	0	0	0
10-14	Female	Dexlansoprazole	0	0.0122684333210649	0.0122684333210649	1
15-19	Female	Dexlansoprazole	0	0.0192196809532962	0.0192196809532962	2
20-24	Female	Dexlansoprazole	0	0.0150432493418578	0.0376081233546446	5
25-29	Female	Dexlansoprazole	0	0.0519177104289701	0.10383542085794	16
30-34	Female	Dexlansoprazole	0	0.0588971508503276	0.0809835824192005	11
35-39	Female	Dexlansoprazole	0	0.153048210186209	0.170053566873565	20
40-44	Female	Dexlansoprazole	0	0.214767846185314	0.276130087952547	27
45-49	Female	Dexlansoprazole	0	0.341263650546022	0.399765990639626	41
50-54	Female	Dexlansoprazole	0	0.341675131591098	0.480192076830732	52
55-59	Female	Dexlansoprazole	0	0.253673897830651	0.323652904128761	37
60-64	Female	Dexlansoprazole	0	0.314640014806589	0.444197667962243	48
65-69	Female	Dexlansoprazole	0	0.369623655913978	0.492831541218638	44
70-74	Female	Dexlansoprazole	0	0.364500792393027	0.475435816164818	30
75-79	Female	Dexlansoprazole	0	0.242397531952402	0.330542089026003	15
80-84	Female	Dexlansoprazole	0	0.422577724117114	0.452761847268337	15
85-89	Female	Dexlansoprazole	0	0.176991150442478	0.221238938053097	5
>90	Female	Dexlansoprazole	0	0.134770889487871	0.134770889487871	2
