edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Diltiazem	0	0.0013	0.0026	2
05-09	Male	Diltiazem	0.0039	0.0068	0.0073	13
10-14	Male	Diltiazem	0.0015	0.003	0.0042	11
15-19	Male	Diltiazem	0.0014	0.0042	0.006	17
20-24	Male	Diltiazem	0.0013	0.011	0.0127	38
25-29	Male	Diltiazem	0.004	0.0153	0.0167	62
30-34	Male	Diltiazem	0.0076	0.0255	0.0287	136
35-39	Male	Diltiazem	0.0118	0.04	0.045	244
40-44	Male	Diltiazem	0.0302	0.0848	0.0941	504
45-49	Male	Diltiazem	0.0835	0.1894	0.204	1002
50-54	Male	Diltiazem	0.1798	0.38	0.4018	1826
55-59	Male	Diltiazem	0.3238	0.6987	0.7276	3099
60-64	Male	Diltiazem	0.5303	1.1789	1.2134	4995
65-69	Male	Diltiazem	0.7624	1.7448	1.7855	6743
70-74	Male	Diltiazem	0.9822	2.3325	2.3866	8077
75-79	Male	Diltiazem	1.1861	3.0478	3.1134	8872
80-84	Male	Diltiazem	1.3145	3.5336	3.6253	8059
85-89	Male	Diltiazem	1.1646	3.4808	3.5539	5252
>90	Male	Diltiazem	0.8658	3.2471	3.3001	2245
