edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Solifenacin	0	0	0	0
05-09	Female	Solifenacin	0	0	0	0
10-14	Female	Solifenacin	0	0	0	0
15-19	Female	Solifenacin	0	0.00960984047664809	0.0192196809532962	2
20-24	Female	Solifenacin	0	0.0150432493418578	0.0225648740127868	3
25-29	Female	Solifenacin	0	0	0	0
30-34	Female	Solifenacin	0	0.0515350069940367	0.0662592947066186	9
35-39	Female	Solifenacin	0	0.0255080350310348	0.0255080350310348	3
40-44	Female	Solifenacin	0	0.0511352014726938	0.112497443239926	11
45-49	Female	Solifenacin	0	0.078003120124805	0.146255850234009	15
50-54	Female	Solifenacin	0	0.14775140825561	0.230861575399391	25
55-59	Female	Solifenacin	0	0.271168649405178	0.349895031490553	40
60-64	Female	Solifenacin	0	0.333148250971682	0.42568943179715	46
65-69	Female	Solifenacin	0.0112007168458781	0.3584229390681	0.515232974910394	46
70-74	Female	Solifenacin	0	0.5229793977813	0.697305863708399	44
75-79	Female	Solifenacin	0.0220361392684002	0.462758924636404	0.594975760246805	27
80-84	Female	Solifenacin	0	0.603682463024449	0.814971325083006	27
85-89	Female	Solifenacin	0	0.176991150442478	0.176991150442478	4
>90	Female	Solifenacin	0	0.336927223719677	0.471698113207547	7
