edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Pimecrolimus	0	0.2981	0.648	500
05-09	Male	Pimecrolimus	0	0.2032	0.466	828
10-14	Male	Pimecrolimus	0	0.1311	0.3053	801
15-19	Male	Pimecrolimus	0	0.1062	0.2412	688
20-24	Male	Pimecrolimus	0	0.0984	0.2619	785
25-29	Male	Pimecrolimus	0	0.1032	0.2836	1055
30-34	Male	Pimecrolimus	0	0.1146	0.2998	1420
35-39	Male	Pimecrolimus	0	0.137	0.3191	1730
40-44	Male	Pimecrolimus	0	0.1551	0.3159	1692
45-49	Male	Pimecrolimus	0	0.194	0.3358	1649
50-54	Male	Pimecrolimus	0	0.2388	0.3576	1625
55-59	Male	Pimecrolimus	0	0.277	0.3785	1612
60-64	Male	Pimecrolimus	0	0.377	0.4793	1973
65-69	Male	Pimecrolimus	0	0.4833	0.5669	2141
70-74	Male	Pimecrolimus	0	0.4849	0.5567	1884
75-79	Male	Pimecrolimus	0	0.4341	0.4881	1391
80-84	Male	Pimecrolimus	0	0.3711	0.4139	920
85-89	Male	Pimecrolimus	0	0.2653	0.2923	432
>90	Male	Pimecrolimus	0	0.2661	0.2881	196
