edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Josamycin	0.0039	1.2843	2.0774	1603
05-09	Male	Josamycin	0.0039	0.8937	1.484	2637
10-14	Male	Josamycin	0.0019	0.3994	0.6349	1666
15-19	Male	Josamycin	0.0011	0.1101	0.203	579
20-24	Male	Josamycin	0.003	0.0654	0.1094	328
25-29	Male	Josamycin	0.0022	0.0618	0.0957	356
30-34	Male	Josamycin	0.0032	0.0619	0.0912	432
35-39	Male	Josamycin	0.0046	0.0666	0.0994	539
40-44	Male	Josamycin	0.0062	0.064	0.0904	484
45-49	Male	Josamycin	0.0055	0.0556	0.0759	373
50-54	Male	Josamycin	0.0077	0.0541	0.07	318
55-59	Male	Josamycin	0.0089	0.0542	0.0683	291
60-64	Male	Josamycin	0.0117	0.0653	0.0782	322
65-69	Male	Josamycin	0.013	0.0704	0.0808	305
70-74	Male	Josamycin	0.0148	0.0724	0.0816	276
75-79	Male	Josamycin	0.0168	0.0853	0.0926	264
80-84	Male	Josamycin	0.0211	0.0895	0.0949	211
85-89	Male	Josamycin	0.0135	0.0812	0.0873	129
>90	Male	Josamycin	0.0191	0.1132	0.122	83
