edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Melphalan	0	0.0059890998382943	0.0059890998382943	1
05-09	Male	Melphalan	0	0.0100532823967025	0.0100532823967025	1
10-14	Male	Melphalan	0	0.0116945386504502	0.0116945386504502	1
15-19	Male	Melphalan	0	0	0	0
20-24	Male	Melphalan	0	0	0	0
25-29	Male	Melphalan	0	0	0	0
30-34	Male	Melphalan	0	0	0	0
35-39	Male	Melphalan	0	0	0	0
40-44	Male	Melphalan	0	0	0	0
45-49	Male	Melphalan	0	0.0275520044083207	0.0275520044083207	2
50-54	Male	Melphalan	0	0.0124177325220415	0.0124177325220415	1
55-59	Male	Melphalan	0	0.0225580870742161	0.0225580870742161	2
60-64	Male	Melphalan	0	0.0609533097647202	0.0609533097647202	5
65-69	Male	Melphalan	0	0.0601142170123234	0.0601142170123234	4
70-74	Male	Melphalan	0	0.0213675213675214	0.0213675213675214	1
75-79	Male	Melphalan	0	0	0	0
80-84	Male	Melphalan	0	0	0	0
85-89	Male	Melphalan	0	0	0	0
>90	Male	Melphalan	0	0	0	0
