edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Venlafaxine	0	0.0209	0.0223	16
05-09	Female	Venlafaxine	0	0.013	0.0219	37
10-14	Female	Venlafaxine	0	0.0198	0.0254	63
15-19	Female	Venlafaxine	0.0063	0.1523	0.1783	534
20-24	Female	Venlafaxine	0.0126	0.3339	0.392	1404
25-29	Female	Venlafaxine	0.022	0.5561	0.6483	2918
30-34	Female	Venlafaxine	0.0333	0.8591	0.9775	5319
35-39	Female	Venlafaxine	0.0423	1.2391	1.3778	8104
40-44	Female	Venlafaxine	0.0591	1.6875	1.8475	10508
45-49	Female	Venlafaxine	0.0784	2.2471	2.4219	12816
50-54	Female	Venlafaxine	0.0932	2.7212	2.8982	14579
55-59	Female	Venlafaxine	0.1023	2.9871	3.1353	14931
60-64	Female	Venlafaxine	0.1055	2.9655	3.0821	14140
65-69	Female	Venlafaxine	0.0999	2.8518	2.9408	12388
70-74	Female	Venlafaxine	0.0986	2.669	2.7498	10762
75-79	Female	Venlafaxine	0.1069	2.6825	2.7595	9861
80-84	Female	Venlafaxine	0.1207	2.6044	2.6776	8521
85-89	Female	Venlafaxine	0.1013	2.2665	2.3294	5889
>90	Female	Venlafaxine	0.0665	1.8511	1.8919	2875
