edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Mefloquine	0	0	0.00679163270850312	1
05-09	Female	Mefloquine	0	0	0.0111172873818788	1
10-14	Female	Mefloquine	0	0.0122684333210649	0.0368052999631947	3
15-19	Female	Mefloquine	0	0.00960984047664809	0.00960984047664809	1
20-24	Female	Mefloquine	0	0.0150432493418578	0.0150432493418578	2
25-29	Female	Mefloquine	0	0.0129794276072425	0.0194691414108638	3
30-34	Female	Mefloquine	0	0	0.00736214385629095	1
35-39	Female	Mefloquine	0	0	0.0255080350310348	3
40-44	Female	Mefloquine	0	0.0102270402945388	0.0102270402945388	1
45-49	Female	Mefloquine	0	0.0195007800312012	0.0195007800312012	2
50-54	Female	Mefloquine	0	0.00923446301597562	0.00923446301597562	1
55-59	Female	Mefloquine	0	0.00874737578726382	0.00874737578726382	1
60-64	Female	Mefloquine	0	0.00925411808254673	0.00925411808254673	1
65-69	Female	Mefloquine	0	0.0336021505376344	0.0448028673835125	4
70-74	Female	Mefloquine	0	0	0.0316957210776545	2
75-79	Female	Mefloquine	0	0	0.0440722785368004	2
80-84	Female	Mefloquine	0	0	0	0
85-89	Female	Mefloquine	0	0	0.0442477876106195	1
>90	Female	Mefloquine	0	0	0	0
