edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Estradiol	0.0028	0.0237	0.0279	20
05-09	Female	Estradiol	6e-04	0.0266	0.0307	52
10-14	Female	Estradiol	0.0024	0.1938	0.2127	527
15-19	Female	Estradiol	0.0314	2.181	2.3119	6924
20-24	Female	Estradiol	0.0514	3.1072	3.2794	11747
25-29	Female	Estradiol	0.0438	2.5052	2.6496	11926
30-34	Female	Estradiol	0.0474	1.9885	2.1214	11544
35-39	Female	Estradiol	0.0481	1.6787	1.8012	10594
40-44	Female	Estradiol	0.0578	1.6462	1.7561	9988
45-49	Female	Estradiol	0.0501	1.5184	1.6091	8515
50-54	Female	Estradiol	0.0352	1.1558	1.2226	6150
55-59	Female	Estradiol	0.0208	0.6379	0.6724	3202
60-64	Female	Estradiol	0.0137	0.3004	0.318	1459
65-69	Female	Estradiol	0.005	0.1524	0.1591	670
70-74	Female	Estradiol	0.0036	0.0713	0.0746	292
75-79	Female	Estradiol	8e-04	0.0386	0.0417	149
80-84	Female	Estradiol	6e-04	0.0248	0.0273	87
85-89	Female	Estradiol	0.0012	0.0194	0.0202	51
>90	Female	Estradiol	0.0026	0.0309	0.0322	49
