edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Meropenem	0	0.0271665308340125	0.0271665308340125	4
05-09	Female	Meropenem	0	0.0444691495275153	0.0444691495275153	4
10-14	Female	Meropenem	0	0.0490737332842596	0.0490737332842596	4
15-19	Female	Meropenem	0.00960984047664809	0.0864885642898328	0.0864885642898328	9
20-24	Female	Meropenem	0	0.120345994734863	0.120345994734863	16
25-29	Female	Meropenem	0	0.0584074242325913	0.0584074242325913	9
30-34	Female	Meropenem	0	0.161967164838401	0.161967164838401	22
35-39	Female	Meropenem	0	0.153048210186209	0.153048210186209	18
40-44	Female	Meropenem	0	0.286357128247085	0.286357128247085	28
45-49	Female	Meropenem	0	0.282761310452418	0.282761310452418	29
50-54	Female	Meropenem	0.00923446301597562	0.415550835718903	0.415550835718903	45
55-59	Female	Meropenem	0.0174947515745276	0.48110566829951	0.48110566829951	55
60-64	Female	Meropenem	0.0185082361650935	0.610771793448084	0.610771793448084	66
65-69	Female	Meropenem	0.0336021505376344	0.750448028673835	0.750448028673835	67
70-74	Female	Meropenem	0.0158478605388273	0.776545166402536	0.776545166402536	49
75-79	Female	Meropenem	0.0440722785368004	1.21198765976201	1.21198765976201	55
80-84	Female	Meropenem	0.0301841231512225	1.17718080289768	1.17718080289768	39
85-89	Female	Meropenem	0	1.01769911504425	1.01769911504425	23
>90	Female	Meropenem	0	1.54986522911051	1.54986522911051	23
