edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Sertraline	0	0.00679163270850312	0.0135832654170062	2
05-09	Female	Sertraline	0	0.211228460255698	0.355753196220122	32
10-14	Female	Sertraline	0.0245368666421298	1.22684333210649	2.08563366458103	170
15-19	Female	Sertraline	0.153757447626369	2.96944070728426	4.5166250240246	470
20-24	Female	Sertraline	0.203083866115081	3.03873636705528	4.58066942459571	609
25-29	Female	Sertraline	0.214160555519502	2.79057693555714	4.25076254137192	655
30-34	Female	Sertraline	0.353382905101966	3.15835971434882	4.54980490318781	618
35-39	Female	Sertraline	0.425133917183913	3.28203384065981	4.72748915908511	556
40-44	Female	Sertraline	0.674984659439558	3.47719370014318	4.51012476989159	441
45-49	Female	Sertraline	0.604524180967239	3.26638065522621	4.32917316692668	444
50-54	Female	Sertraline	0.812632745405855	3.41675131591098	4.29402530242866	465
55-59	Female	Sertraline	0.883484954513646	3.69139258222533	4.5223932820154	517
60-64	Female	Sertraline	1.05496946141033	3.96076253933	4.60855080510827	498
65-69	Female	Sertraline	1.4336917562724	4.42428315412186	4.98431899641577	445
70-74	Female	Sertraline	1.44215530903328	4.31061806656101	5.16640253565769	326
75-79	Female	Sertraline	2.11546936976642	5.00220361392684	6.01586602027325	273
80-84	Female	Sertraline	2.6863869604588	5.58406278297615	6.45940235436161	214
85-89	Female	Sertraline	2.21238938053097	5.57522123893805	6.63716814159292	150
>90	Female	Sertraline	2.76280323450135	5.99730458221024	7.21024258760108	107
