edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	NA	NA	0	0	0	0
05-09	NA	NA	0	0	0	0
10-14	NA	NA	0	0	0	0
15-19	NA	NA	0	0	0	0
20-24	NA	NA	0	0	0	0
25-29	Female	Mitotane	0	2e-04	2e-04	1
30-34	Female	Mitotane	0	2e-04	2e-04	1
35-39	Female	Mitotane	0	7e-04	7e-04	4
40-44	Female	Mitotane	2e-04	0.0011	0.0011	6
45-49	Female	Mitotane	2e-04	8e-04	8e-04	4
50-54	Female	Mitotane	0	0.001	0.0012	6
55-59	Female	Mitotane	2e-04	0.001	0.001	5
60-64	Female	Mitotane	0	0.0017	0.0017	8
65-69	Female	Mitotane	0	7e-04	7e-04	3
70-74	Female	Mitotane	0	3e-04	3e-04	1
75-79	Female	Mitotane	0	3e-04	3e-04	1
80-84	Female	Mitotane	0	3e-04	3e-04	1
85-89	NA	NA	0	0	0	0
>90	NA	NA	0	0	0	0
