edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	NA	NA	0	0	0	0
05-09	Female	Warfarin	0	6e-04	0.0012	2
10-14	Female	Warfarin	0	4e-04	4e-04	1
15-19	Female	Warfarin	0.0017	0.0033	0.0047	14
20-24	Female	Warfarin	0.0075	0.0128	0.0145	52
25-29	Female	Warfarin	0.0082	0.0129	0.016	72
30-34	Female	Warfarin	0.0129	0.0193	0.0226	123
35-39	Female	Warfarin	0.018	0.0274	0.0315	185
40-44	Female	Warfarin	0.0267	0.0415	0.0441	251
45-49	Female	Warfarin	0.0359	0.054	0.0565	299
50-54	Female	Warfarin	0.0515	0.0785	0.0815	410
55-59	Female	Warfarin	0.0733	0.1109	0.1149	547
60-64	Female	Warfarin	0.1192	0.1912	0.1984	910
65-69	Female	Warfarin	0.2004	0.3383	0.3468	1461
70-74	Female	Warfarin	0.3133	0.5215	0.5368	2101
75-79	Female	Warfarin	0.443	0.7231	0.7466	2668
80-84	Female	Warfarin	0.559	0.9081	0.938	2985
85-89	Female	Warfarin	0.5929	0.9054	0.9284	2347
>90	Female	Warfarin	0.4633	0.7133	0.7331	1114
