edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Female	Phenelzine	0	0	0	0
05-09	Female	Phenelzine	0	0	0	0
10-14	Female	Phenelzine	0	0	0	0
15-19	Female	Phenelzine	0	0	0	0
20-24	Female	Phenelzine	0	0	0	0
25-29	Female	Phenelzine	0	0	0	0
30-34	Female	Phenelzine	0	0	0	0
35-39	Female	Phenelzine	0	0	0	0
40-44	Female	Phenelzine	0	0	0	0
45-49	Female	Phenelzine	0	0	0	0
50-54	Female	Phenelzine	0	0.0184689260319512	0.0184689260319512	2
55-59	Female	Phenelzine	0.00874737578726382	0.00874737578726382	0.00874737578726382	1
60-64	Female	Phenelzine	0	0.00925411808254673	0.00925411808254673	1
65-69	Female	Phenelzine	0.0112007168458781	0.0224014336917563	0.0224014336917563	2
70-74	Female	Phenelzine	0	0.0316957210776545	0.0316957210776545	2
75-79	Female	Phenelzine	0	0	0	0
80-84	Female	Phenelzine	0	0	0	0
85-89	Female	Phenelzine	0	0	0	0
>90	Female	Phenelzine	0	0	0	0
