edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Dihydroergotamine	0.0013	0.0078	0.0078	6
05-09	Male	Dihydroergotamine	0	0.0045	0.0051	9
10-14	Male	Dihydroergotamine	4e-04	0.0034	0.0076	20
15-19	Male	Dihydroergotamine	0.0018	0.021	0.0372	106
20-24	Male	Dihydroergotamine	0.002	0.0183	0.0427	128
25-29	Male	Dihydroergotamine	0.0051	0.0376	0.0578	215
30-34	Male	Dihydroergotamine	0.0038	0.0431	0.064	303
35-39	Male	Dihydroergotamine	0.007	0.0478	0.0681	369
40-44	Male	Dihydroergotamine	0.0073	0.0599	0.0743	398
45-49	Male	Dihydroergotamine	0.0106	0.0737	0.0914	449
50-54	Male	Dihydroergotamine	0.0108	0.0757	0.0907	412
55-59	Male	Dihydroergotamine	0.0129	0.0904	0.1028	438
60-64	Male	Dihydroergotamine	0.0163	0.1023	0.1113	458
65-69	Male	Dihydroergotamine	0.0185	0.1155	0.1234	466
70-74	Male	Dihydroergotamine	0.018	0.1037	0.1123	380
75-79	Male	Dihydroergotamine	0.0123	0.094	0.1014	289
80-84	Male	Dihydroergotamine	0.0117	0.0859	0.0909	202
85-89	Male	Dihydroergotamine	0.0061	0.0643	0.0697	103
>90	Male	Dihydroergotamine	0.0162	0.0691	0.072	49
