edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Acetylsalicylic acid	0.0544959128065395	0.127157129881926	0.163487738419619	9
05-09	Male	Acetylsalicylic acid	0	0.0288267512251369	0.0864802536754108	3
10-14	Male	Acetylsalicylic acid	0.0642880102860816	0.128576020572163	0.160720025715204	5
15-19	Male	Acetylsalicylic acid	0.0767459708365311	0.255819902788437	0.306983883346124	12
20-24	Male	Acetylsalicylic acid	0.0452284034373587	0.203527815468114	0.316598824061511	14
25-29	Male	Acetylsalicylic acid	0.143988480921526	0.407967362610991	0.479961603071754	20
30-34	Male	Acetylsalicylic acid	0.354071825998988	1.06221547799697	1.13808801213961	45
35-39	Male	Acetylsalicylic acid	0.630309673883256	2.46642915867361	2.63085776925185	96
40-44	Male	Acetylsalicylic acid	1.93729288809584	4.9706856997196	5.12362987509559	201
45-49	Male	Acetylsalicylic acid	2.71543985637343	8.41561938958708	8.66247755834829	386
50-54	Male	Acetylsalicylic acid	4.20168067226891	13.5559486952676	13.843432109686	626
55-59	Male	Acetylsalicylic acid	6.1667488899852	20.1529353724716	20.4982733103108	831
60-64	Male	Acetylsalicylic acid	8.41503267973856	26.8246187363834	27.0697167755991	994
65-69	Male	Acetylsalicylic acid	10.7530774800869	34.1419261404779	34.2505430847212	946
70-74	Male	Acetylsalicylic acid	10.2147721320063	35.1492928234678	35.5159769512834	678
75-79	Male	Acetylsalicylic acid	9.68660968660969	35.1139601139601	35.3988603988604	497
80-84	Male	Acetylsalicylic acid	9.30232558139535	38.8508891928865	39.124487004104	286
85-89	Male	Acetylsalicylic acid	8.19672131147541	34.1530054644809	34.6994535519126	127
>90	Male	Acetylsalicylic acid	10.4895104895105	32.8671328671329	32.8671328671329	47
