edades	gender	name_drug	pat_inter	pat_coad	patient	pat_tot
00-04	Male	Gabapentin	0	0.0052	0.0091	7
05-09	Male	Gabapentin	0	0.0158	0.0219	39
10-14	Male	Gabapentin	4e-04	0.0236	0.0282	74
15-19	Male	Gabapentin	0	0.0933	0.1245	355
20-24	Male	Gabapentin	7e-04	0.2499	0.3289	986
25-29	Male	Gabapentin	0.0016	0.4709	0.6126	2279
30-34	Male	Gabapentin	0.0013	0.7204	0.9233	4373
35-39	Male	Gabapentin	0.0018	1.0542	1.3308	7216
40-44	Male	Gabapentin	0.0034	1.3689	1.6919	9062
45-49	Male	Gabapentin	0.0059	1.7093	2.0277	9959
50-54	Male	Gabapentin	0.0062	2.024	2.3442	10653
55-59	Male	Gabapentin	0.0087	2.3038	2.6004	11076
60-64	Male	Gabapentin	0.0104	2.5662	2.814	11584
65-69	Male	Gabapentin	0.0079	2.7187	2.9223	11036
70-74	Male	Gabapentin	0.0106	2.9129	3.0795	10422
75-79	Male	Gabapentin	0.0144	3.1678	3.3349	9503
80-84	Male	Gabapentin	0.0121	3.4099	3.5736	7944
85-89	Male	Gabapentin	0.0162	3.2203	3.3489	4949
>90	Male	Gabapentin	0.0088	2.887	2.962	2015
